349.9227202472952, 0.5833333333333335
362.44204018547146, 0.5752314814814814
370.32457496136016, 0.5671296296296298
379.13446676970636, 0.6116898148148149
388.87171561051, 0.6157407407407414
396.29057187017, 0.5954861111111112
404.63678516228754, 0.5266203703703707
411.59196290571873, 0.46180555555555625
419.47449768160743, 0.40509259259259256
428.28438948995364, 0.3848379629629637
438.4853168469861, 0.3807870370370372
449.14992272024733, 0.40509259259259256
459.3508500772798, 0.42939814814814836
466.76970633693975, 0.46585648148148184
476.50695517774346, 0.4861111111111116
486.7078825347759, 0.5266203703703707
496.44513137557965, 0.6359953703703702
502.9366306027821, 0.7453703703703702
510.81916537867085, 0.8587962962962963
517.3106646058733, 0.947916666666667
523.8021638330757, 1.1383101851851851
529.8299845440495, 1.3125000000000004
534.9304482225657, 1.4623842592592595
540.0309119010819, 1.600115740740741
544.6676970633694, 1.644675925925926
553.9412673879443, 1.7013888888888888
559.0417310664606, 1.758101851851852
564.6058732612056, 1.8958333333333335
571.097372488408, 2.0619212962962967
576.661514683153, 2.232060185185185
578.516228748068, 2.2725694444444446
582.225656877898, 2.304976851851852
585.9350850077279, 2.2928240740740744
590.1081916537868, 2.252314814814815
598.4544049459041, 2.0295138888888893
606.3369397217929, 1.7986111111111112
614.6831530139104, 1.636574074074074
620.2472952086554, 1.5636574074074074
622.5656877897991, 1.539351851851852
627.2024729520866, 1.5434027777777781
632.3029366306029, 1.5758101851851851
637.8670788253478, 1.6568287037037037
642.0401854714065, 1.7135416666666665
645.2859350850077, 1.7418981481481484
649.9227202472953, 1.758101851851852
655.4868624420402, 1.709490740740741
661.514683153014, 1.5798611111111112
664.7604327666152, 1.4583333333333335
669.3972179289026, 1.271990740740741
675.888717156105, 0.9722222222222223
684.2349304482226, 0.5833333333333335
692.1174652241114, 0.3524305555555558
700.9273570324575, 0.186342592592593
708.8098918083463, 0.09722222222222232
719.9381761978361, 0.04050925925925952
749.613601236476, 0.01620370370370372
